lon,lat,caseNumber,date,commonDamageName,year,dist
121.522179,25.053439,20192012,2019-12-18,褐根病,2019,中山區
121.522179,25.053439,20192013,2019-12-18,褐根病,2019,中山區
121.522179,25.053439,20192010,2019-12-18,褐根病,2019,中山區
121.522179,25.053439,20192011,2019-12-18,褐根病,2019,中山區
121.523903,25.060785,20192018,2019-12-19,褐根病,2019,中山區
121.523903,25.060785,20192016,2019-12-19,褐根病,2019,中山區
121.50852,25.030727,20192028,2019-12-24,褐根病,2019,中正區
121.50852,25.030727,20192030,2019-12-24,褐根病,2019,中正區
121.50852,25.030727,20192033,2019-12-24,褐根病,2019,中正區
121.50852,25.030727,20192034,2019-12-24,褐根病,2019,中正區
121.50852,25.030727,20192035,2019-12-24,褐根病,2019,中正區
121.50852,25.030727,20192036,2019-12-24,褐根病,2019,中正區
121.50852,25.030727,20192037,2019-12-24,褐根病,2019,中正區
121.50852,25.030727,20192038,2019-12-24,褐根病,2019,中正區
121.50852,25.030727,20192039,2019-12-24,褐根病,2019,中正區
121.50852,25.030727,20192031,2019-12-24,褐根病,2019,中正區
121.506034,25.084134,20192054,2019-12-25,褐根病,2019,士林區
121.49606,25.030809,20192050,2019-12-26,褐根病,2019,萬華區
121.49606,25.030809,20192057,2019-12-26,褐根病,2019,萬華區
121.479727,25.105906,20200001,2020-01-02,褐根病,2020,士林區
121.479727,25.105906,20200002,2020-01-02,褐根病,2020,士林區
121.479727,25.105906,20200003,2020-01-02,褐根病,2020,士林區
121.479727,25.105906,20200004,2020-01-02,褐根病,2020,士林區
121.523375,25.018387,20200016,2020-01-07,褐根病,2020,中正區
121.557799,24.979885,20200015,2020-01-07,褐根病,2020,文山區
121.523475,25.017904,20200019,2020-01-07,褐根病,2020,中正區
121.522888,25.018868,20200020,2020-01-07,褐根病,2020,中正區
121.58549,25.044857,20200033,2020-01-09,褐根病,2020,南港區
121.58549,25.044857,20200034,2020-01-09,褐根病,2020,南港區
121.58549,25.044857,20200029,2020-01-09,褐根病,2020,南港區
121.58549,25.044857,20200032,2020-01-09,褐根病,2020,南港區
121.58549,25.044857,20200030,2020-01-09,褐根病,2020,南港區
121.58549,25.044857,20200031,2020-01-09,褐根病,2020,南港區
121.540751,24.993176,20200038,2020-01-10,褐根病,2020,文山區
121.573499,25.081621,20200044,2020-01-13,褐根病,2020,內湖區
121.506796,25.034076,20200050,2020-01-15,褐根病,2020,中正區
121.534973,25.037643,20200105,2020-01-20,褐根病,2020,大安區
121.534973,25.037643,20200104,2020-01-20,褐根病,2020,大安區
121.52221,25.06684,20200185,2020-02-19,褐根病,2020,中山區
121.535108,25.054986,20200187,2020-02-19,褐根病,2020,中山區
121.555477,25.103567,20200188,2020-02-19,褐根病,2020,士林區
121.555477,25.103567,20200189,2020-02-19,褐根病,2020,士林區
121.555477,25.103567,20200190,2020-02-19,褐根病,2020,士林區
121.575448,25.079737,20200196,2020-02-19,褐根病,2020,內湖區
121.575448,25.079737,20200198,2020-02-19,褐根病,2020,內湖區
121.535225,25.014241,20200284,2020-02-26,褐根病,2020,大安區
121.535225,25.014241,20200285,2020-02-26,褐根病,2020,大安區
121.531418,25.124825,20200332,2020-03-02,褐根病,2020,士林區
121.531418,25.124825,20200331,2020-03-02,褐根病,2020,士林區
121.549101,25.151989,20200374,2020-03-05,褐根病,2020,北投區
121.549101,25.151989,20200375,2020-03-05,褐根病,2020,北投區
121.564129,25.047411,20200391,2020-03-10,褐根病,2020,信義區
121.537459,25.034727,20200395,2020-03-12,褐根病,2020,大安區
121.484838,25.139325,20200412,2020-03-12,褐根病,2020,北投區
121.484838,25.139325,20200416,2020-03-12,褐根病,2020,北投區
121.575448,25.079737,20200457,2020-03-12,褐根病,2020,內湖區
121.517906,25.07593,20200458,2020-03-12,褐根病,2020,大同區
121.517906,25.07593,20200459,2020-03-12,褐根病,2020,大同區
121.517906,25.07593,20200460,2020-03-12,褐根病,2020,大同區
121.517906,25.07593,20200461,2020-03-12,褐根病,2020,大同區
121.491324,25.088478,20200433,2020-03-13,褐根病,2020,士林區
121.491324,25.088478,20200434,2020-03-13,褐根病,2020,士林區
121.491324,25.088478,20200435,2020-03-13,褐根病,2020,士林區
121.491324,25.088478,20200436,2020-03-13,褐根病,2020,士林區
121.491324,25.088478,20200437,2020-03-13,褐根病,2020,士林區
121.491324,25.088478,20200438,2020-03-13,褐根病,2020,士林區
121.491324,25.088478,20200439,2020-03-13,褐根病,2020,士林區
121.491324,25.088478,20200440,2020-03-13,褐根病,2020,士林區
121.491324,25.088478,20200441,2020-03-13,褐根病,2020,士林區
121.491324,25.088478,20200442,2020-03-13,褐根病,2020,士林區
121.491324,25.088478,20200443,2020-03-13,褐根病,2020,士林區
121.491324,25.088478,20200444,2020-03-13,褐根病,2020,士林區
121.565825,25.043878,20200463,2020-03-16,褐根病,2020,信義區
121.565825,25.043878,20200464,2020-03-16,褐根病,2020,信義區
121.565825,25.043878,20200465,2020-03-16,褐根病,2020,信義區
121.565825,25.043878,20200466,2020-03-16,褐根病,2020,信義區
121.565825,25.043878,20200467,2020-03-16,褐根病,2020,信義區
121.565825,25.043878,20200468,2020-03-16,褐根病,2020,信義區
121.565825,25.043878,20200469,2020-03-16,褐根病,2020,信義區
121.540264,25.050622,20200588,2020-03-23,褐根病,2020,中山區
121.54635,25.050087,20200528,2020-03-26,褐根病,2020,松山區
121.55279,25.119345,20200576,2020-03-27,褐根病,2020,士林區
121.55279,25.119345,20200575,2020-03-27,褐根病,2020,士林區
121.55279,25.119345,20200574,2020-03-27,褐根病,2020,士林區
121.55279,25.119345,20200573,2020-03-27,褐根病,2020,士林區
121.55279,25.119345,20200571,2020-03-27,褐根病,2020,士林區
121.55279,25.119345,20200572,2020-03-27,褐根病,2020,士林區
121.5617,25.040967,20200567,2020-03-30,褐根病,2020,信義區
121.5617,25.040967,20200566,2020-03-30,褐根病,2020,信義區
121.556231,25.061642,20200594,2020-04-01,褐根病,2020,松山區
121.565382,25.060768,20200593,2020-04-01,褐根病,2020,松山區
121.552743,25.050433,20200753,2020-04-01,褐根病,2020,松山區
121.552743,25.050433,20200752,2020-04-01,褐根病,2020,松山區
121.552743,25.050433,20200751,2020-04-01,褐根病,2020,松山區
121.552743,25.050433,20200750,2020-04-01,褐根病,2020,松山區
121.552743,25.050433,20200749,2020-04-01,褐根病,2020,松山區
121.552743,25.050433,20200756,2020-04-01,褐根病,2020,松山區
121.552743,25.050433,20200755,2020-04-01,褐根病,2020,松山區
121.549743,25.004899,20200610,2020-04-06,褐根病,2020,文山區
121.549743,25.004899,20200611,2020-04-06,褐根病,2020,文山區
121.619575,25.040269,20200624,2020-04-07,褐根病,2020,南港區
121.619575,25.040269,20200626,2020-04-07,褐根病,2020,南港區
121.484838,25.139325,20200627,2020-04-07,褐根病,2020,北投區
121.484838,25.139325,20200628,2020-04-07,褐根病,2020,北投區
121.484838,25.139325,20200629,2020-04-07,褐根病,2020,北投區
121.619575,25.040269,20200625,2020-04-07,褐根病,2020,南港區
121.54079,24.989491,20200728,2020-04-09,褐根病,2020,文山區
121.530015,25.075414,20200680,2020-04-10,褐根病,2020,中山區
121.537576,25.073633,20200682,2020-04-10,褐根病,2020,中山區
121.54285,25.079432,20200672,2020-04-10,褐根病,2020,中山區
121.54285,25.079432,20200671,2020-04-10,褐根病,2020,中山區
121.537161,25.048532,20200670,2020-04-10,褐根病,2020,中山區
121.537161,25.048532,20200669,2020-04-10,褐根病,2020,中山區
121.504182,25.093799,20200687,2020-04-12,褐根病,2020,士林區
121.504094,25.093818,20200688,2020-04-12,褐根病,2020,士林區
121.552743,25.050433,20200762,2020-04-16,褐根病,2020,松山區
121.578662,25.03271,20200775,2020-04-16,褐根病,2020,信義區
121.578662,25.03271,20200776,2020-04-16,褐根病,2020,信義區
121.578662,25.03271,20200777,2020-04-16,褐根病,2020,信義區
121.578662,25.03271,20200778,2020-04-16,褐根病,2020,信義區
121.506551,25.138879,20200857,2020-04-21,褐根病,2020,北投區
121.498702,25.029159,20200806,2020-04-24,褐根病,2020,萬華區
121.498702,25.029159,20200807,2020-04-24,褐根病,2020,萬華區
121.498702,25.029159,20200809,2020-04-24,褐根病,2020,萬華區
121.523811,25.042394,20200811,2020-04-24,褐根病,2020,中正區
121.523811,25.042394,20200812,2020-04-24,褐根病,2020,中正區
121.498702,25.029159,20200808,2020-04-24,褐根病,2020,萬華區
121.55191,25.058875,20200859,2020-04-24,褐根病,2020,松山區
121.517206,25.091851,20200860,2020-04-24,褐根病,2020,士林區
121.517206,25.091851,20200861,2020-04-24,褐根病,2020,士林區
121.497863,25.023142,20200866,2020-04-27,褐根病,2020,萬華區
121.497863,25.023142,20200867,2020-04-27,褐根病,2020,萬華區
121.521534,25.034751,20200880,2020-04-28,褐根病,2020,中正區
121.530183,25.049759,20200945,2020-05-05,褐根病,2020,中山區
121.530183,25.049759,20200946,2020-05-05,褐根病,2020,中山區
121.530183,25.049759,20200947,2020-05-05,褐根病,2020,中山區
121.530183,25.049759,20200948,2020-05-05,褐根病,2020,中山區
121.579628,25.042055,20200959,2020-05-06,褐根病,2020,信義區
121.579628,25.042055,20200960,2020-05-06,褐根病,2020,信義區
121.558992,25.037328,20200961,2020-05-06,褐根病,2020,信義區
121.577337,25.048839,20200962,2020-05-06,褐根病,2020,信義區
121.574802,25.03586,20200973,2020-05-07,褐根病,2020,信義區
121.553324,25.062986,20201015,2020-05-12,褐根病,2020,松山區
121.574751,25.034586,20201022,2020-05-12,褐根病,2020,信義區
121.556075,25.003438,20201029,2020-05-13,褐根病,2020,文山區
121.555365,25.002318,20201030,2020-05-13,褐根病,2020,文山區
121.546194,25.030764,20201044,2020-05-14,褐根病,2020,大安區
121.550781,25.1016,20201064,2020-05-18,褐根病,2020,士林區
121.548966,25.061231,20201118,2020-05-25,褐根病,2020,松山區
121.548966,25.061231,20201114,2020-05-25,褐根病,2020,松山區
121.548966,25.061231,20201112,2020-05-25,褐根病,2020,松山區
121.548966,25.061231,20201111,2020-05-25,褐根病,2020,松山區
121.528778,25.070225,20201160,2020-05-29,褐根病,2020,中山區
121.528778,25.070225,20201159,2020-05-29,褐根病,2020,中山區
121.528778,25.070225,20201158,2020-05-29,褐根病,2020,中山區
121.539235,24.99481,20201180,2020-06-03,褐根病,2020,文山區
121.523147,25.108407,20201203,2020-06-04,褐根病,2020,士林區
121.523147,25.108407,20201204,2020-06-04,褐根病,2020,士林區
121.523147,25.108407,20201205,2020-06-04,褐根病,2020,士林區
121.523147,25.108407,20201199,2020-06-04,褐根病,2020,士林區
121.523147,25.108407,20201198,2020-06-04,褐根病,2020,士林區
121.523147,25.108407,20201197,2020-06-04,褐根病,2020,士林區
121.523147,25.108407,20201196,2020-06-04,褐根病,2020,士林區
121.523147,25.108407,20201195,2020-06-04,褐根病,2020,士林區
121.523147,25.108407,20201194,2020-06-04,褐根病,2020,士林區
121.523147,25.108407,20201201,2020-06-04,褐根病,2020,士林區
121.523147,25.108407,20201200,2020-06-04,褐根病,2020,士林區
121.536391,24.990507,20201223,2020-06-05,褐根病,2020,文山區
121.491197,25.034077,20201253,2020-06-11,褐根病,2020,萬華區
121.514446,25.024928,20201293,2020-06-13,褐根病,2020,中正區
121.520723,25.072631,20201298,2020-06-15,褐根病,2020,中山區
121.549153,25.032825,20201294,2020-06-15,褐根病,2020,大安區
121.550144,25.04893,20201327,2020-06-18,褐根病,2020,松山區
121.563783,25.058486,20201334,2020-06-19,褐根病,2020,松山區
121.56344,25.056991,20201333,2020-06-19,褐根病,2020,松山區
121.548051,25.032296,20201379,2020-06-24,褐根病,2020,大安區
121.565825,25.043878,20201479,2020-06-28,褐根病,2020,信義區
121.565825,25.043878,20201480,2020-06-28,褐根病,2020,信義區
121.565825,25.043878,20201481,2020-06-28,褐根病,2020,信義區
121.565825,25.043878,20201482,2020-06-28,褐根病,2020,信義區
121.597761,25.07385,20201429,2020-06-29,褐根病,2020,內湖區
121.559782,25.008191,20201385,2020-06-30,褐根病,2020,文山區
121.535108,25.054986,20201389,2020-07-01,褐根病,2020,中山區
121.536742,25.00482,20201414,2020-07-02,褐根病,2020,文山區
121.554276,24.980827,20201413,2020-07-02,褐根病,2020,文山區
121.564972,25.00118,20201412,2020-07-02,褐根病,2020,文山區
121.530183,25.049759,20201410,2020-07-02,褐根病,2020,中山區
121.570859,25.046298,20201391,2020-07-02,褐根病,2020,信義區
121.570859,25.046298,20201390,2020-07-02,褐根病,2020,信義區
121.527457,25.119736,20201462,2020-07-06,褐根病,2020,士林區
121.524194,25.058396,20201438,2020-07-08,褐根病,2020,中山區
121.510582,25.058356,20201441,2020-07-08,褐根病,2020,大同區
121.509604,25.138007,20201449,2020-07-09,褐根病,2020,北投區
121.511134,25.061694,20201447,2020-07-09,褐根病,2020,大同區
121.511134,25.061694,20201456,2020-07-10,褐根病,2020,大同區
121.511605,25.073971,20201487,2020-07-12,褐根病,2020,大同區
121.511605,25.073971,20201488,2020-07-12,褐根病,2020,大同區
121.511605,25.073971,20201486,2020-07-12,褐根病,2020,大同區
121.496205,25.035591,20201472,2020-07-14,褐根病,2020,萬華區
121.551916,25.002416,20201492,2020-07-20,褐根病,2020,文山區
121.551916,25.002416,20201493,2020-07-20,褐根病,2020,文山區
121.530897,25.106102,20201490,2020-07-20,褐根病,2020,士林區
121.551916,25.002416,20201491,2020-07-20,褐根病,2020,文山區
121.538849,25.078639,20201815,2020-07-22,褐根病,2020,中山區
121.530897,25.106102,20201568,2020-07-23,褐根病,2020,士林區
121.509094,25.03523,20201565,2020-07-23,褐根病,2020,中正區
121.509094,25.03523,20201564,2020-07-23,褐根病,2020,中正區
121.530897,25.106102,20201563,2020-07-23,褐根病,2020,士林區
121.509094,25.03523,20201562,2020-07-23,褐根病,2020,中正區
121.546194,25.030764,20201583,2020-07-24,褐根病,2020,大安區
121.513105,25.037492,20201758,2020-07-27,褐根病,2020,中正區
121.513105,25.037492,20201757,2020-07-27,褐根病,2020,中正區
121.513105,25.037492,20201762,2020-07-27,褐根病,2020,中正區
121.513105,25.037492,20201761,2020-07-27,褐根病,2020,中正區
121.513105,25.037492,20201760,2020-07-27,褐根病,2020,中正區
121.513105,25.037492,20201759,2020-07-27,褐根病,2020,中正區
121.536947,25.063467,20201614,2020-07-29,褐根病,2020,中山區
121.522868,25.058936,20201612,2020-07-29,褐根病,2020,中山區
121.519809,25.064611,20201611,2020-07-29,褐根病,2020,中山區
121.569878,25.042246,20201608,2020-07-29,褐根病,2020,信義區
121.55279,25.119345,20201639,2020-07-30,褐根病,2020,士林區
121.55567,25.057412,20201616,2020-07-30,褐根病,2020,松山區
121.565562,25.063011,20201628,2020-07-31,褐根病,2020,松山區
121.4927,25.0181,20201666,2020-08-05,褐根病,2020,萬華區
121.492666,25.019471,20201667,2020-08-05,褐根病,2020,萬華區
121.492544,25.019751,20201668,2020-08-05,褐根病,2020,萬華區
121.557834,24.979931,20201658,2020-08-05,褐根病,2020,文山區
121.545305,24.98512,20201660,2020-08-05,褐根病,2020,文山區
121.5352,25.0023,20201661,2020-08-05,褐根病,2020,文山區
121.526803,25.012986,20201662,2020-08-05,褐根病,2020,中正區
121.4944,25.0151,20201664,2020-08-05,褐根病,2020,萬華區
121.530103,25.075481,20201657,2020-08-05,褐根病,2020,中山區
121.554322,24.978406,20201659,2020-08-05,褐根病,2020,文山區
121.555688,25.056462,20201690,2020-08-06,褐根病,2020,松山區
121.556465,25.053959,20201689,2020-08-06,褐根病,2020,松山區
121.561318,25.056837,20201688,2020-08-06,褐根病,2020,松山區
121.554437,25.053614,20201687,2020-08-06,褐根病,2020,松山區
121.579618,25.119791,20201712,2020-08-06,褐根病,2020,士林區
121.579618,25.119791,20201713,2020-08-06,褐根病,2020,士林區
121.579618,25.119791,20201714,2020-08-06,褐根病,2020,士林區
121.544406,25.058836,20201729,2020-08-10,褐根病,2020,松山區
121.581229,24.998739,20201701,2020-08-10,褐根病,2020,文山區
121.581229,24.998739,20201700,2020-08-10,褐根病,2020,文山區
121.581229,24.998739,20201699,2020-08-10,褐根病,2020,文山區
121.581229,24.998739,20201698,2020-08-10,褐根病,2020,文山區
121.52221,25.06684,20201725,2020-08-11,褐根病,2020,中山區
121.565744,25.063599,20201752,2020-08-12,褐根病,2020,松山區
121.528412,25.02688,20201730,2020-08-12,褐根病,2020,大安區
121.567572,25.001315,20201751,2020-08-14,褐根病,2020,文山區
121.569546,24.999971,20201750,2020-08-14,褐根病,2020,文山區
121.569546,24.999971,20201749,2020-08-14,褐根病,2020,文山區
121.6231,25.076,20201812,2020-08-19,褐根病,2020,內湖區
121.623,25.0753,20201813,2020-08-19,褐根病,2020,內湖區
121.6229,25.0754,20201814,2020-08-19,褐根病,2020,內湖區
121.565528,25.031085,20201797,2020-08-19,褐根病,2020,信義區
121.565528,25.031085,20201796,2020-08-19,褐根病,2020,信義區
121.561673,25.040121,20201795,2020-08-19,褐根病,2020,信義區
121.549336,24.987193,20201794,2020-08-19,褐根病,2020,文山區
121.540171,25.037538,20201792,2020-08-19,褐根病,2020,大安區
121.568347,24.998645,20201790,2020-08-19,褐根病,2020,文山區
121.515295,25.037544,20201849,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201848,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201847,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201846,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201845,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201844,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201843,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201842,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201837,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201859,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201841,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201840,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201839,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201838,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201833,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201834,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201836,2020-08-25,褐根病,2020,中正區
121.515295,25.037544,20201835,2020-08-25,褐根病,2020,中正區
121.522534,25.113616,20201884,2020-08-26,褐根病,2020,北投區
121.550428,24.989508,20201909,2020-08-26,褐根病,2020,文山區
121.522534,25.113616,20201883,2020-08-26,褐根病,2020,北投區
121.522534,25.113616,20201882,2020-08-26,褐根病,2020,北投區
121.523801,25.113709,20201881,2020-08-26,褐根病,2020,北投區
121.466846,25.126862,20202014,2020-08-27,褐根病,2020,北投區
121.618745,25.054112,20201879,2020-09-01,褐根病,2020,南港區
121.509094,25.03523,20201887,2020-09-02,褐根病,2020,中正區
121.583303,25.039298,20201933,2020-09-05,褐根病,2020,信義區
121.583303,25.039298,20201931,2020-09-05,褐根病,2020,信義區
121.583303,25.039298,20201930,2020-09-05,褐根病,2020,信義區
121.583303,25.039298,20201929,2020-09-05,褐根病,2020,信義區
121.583303,25.039298,20201928,2020-09-05,褐根病,2020,信義區
121.583303,25.039298,20201925,2020-09-05,褐根病,2020,信義區
121.586787,25.076398,20201958,2020-09-09,褐根病,2020,內湖區
121.586787,25.076398,20201959,2020-09-09,褐根病,2020,內湖區
121.528185,25.041565,20202009,2020-09-10,褐根病,2020,中正區
121.504233,25.134472,20202227,2020-09-14,褐根病,2020,北投區
121.52221,25.06684,20202039,2020-09-14,褐根病,2020,中山區
121.504233,25.134472,20202226,2020-09-14,褐根病,2020,北投區
121.595048,25.052483,20202051,2020-09-16,褐根病,2020,南港區
121.539316,24.99477,20202059,2020-09-17,褐根病,2020,文山區
121.578585,25.042834,20202065,2020-09-18,褐根病,2020,信義區
121.558549,25.006286,20202066,2020-09-18,褐根病,2020,文山區
121.558549,25.006286,20202067,2020-09-18,褐根病,2020,文山區
121.558549,25.006286,20202068,2020-09-18,褐根病,2020,文山區
121.618745,25.054112,20202096,2020-09-22,褐根病,2020,南港區
121.618745,25.054112,20202093,2020-09-22,褐根病,2020,南港區
121.618745,25.054112,20202095,2020-09-22,褐根病,2020,南港區
121.618745,25.054112,20202094,2020-09-22,褐根病,2020,南港區
121.618745,25.054112,20202108,2020-09-22,褐根病,2020,南港區
121.618745,25.054112,20202106,2020-09-22,褐根病,2020,南港區
121.618745,25.054112,20202086,2020-09-22,褐根病,2020,南港區
121.618745,25.054112,20202088,2020-09-22,褐根病,2020,南港區
121.618745,25.054112,20202090,2020-09-22,褐根病,2020,南港區
121.604771,25.056582,20202091,2020-09-22,褐根病,2020,南港區
121.618745,25.054112,20202097,2020-09-22,褐根病,2020,南港區
121.618745,25.054112,20202098,2020-09-22,褐根病,2020,南港區
121.618745,25.054112,20202099,2020-09-22,褐根病,2020,南港區
121.618745,25.054112,20202100,2020-09-22,褐根病,2020,南港區
121.520723,25.072631,20202118,2020-09-23,褐根病,2020,中山區
121.618745,25.054112,20202120,2020-09-23,褐根病,2020,南港區
121.618745,25.054112,20202121,2020-09-23,褐根病,2020,南港區
121.618745,25.054112,20202122,2020-09-23,褐根病,2020,南港區
121.618745,25.054112,20202124,2020-09-23,褐根病,2020,南港區
121.618745,25.054112,20202125,2020-09-23,褐根病,2020,南港區
121.618745,25.054112,20202126,2020-09-23,褐根病,2020,南港區
121.618745,25.054112,20202127,2020-09-23,褐根病,2020,南港區
121.618745,25.054112,20202129,2020-09-23,褐根病,2020,南港區
121.618745,25.054112,20202130,2020-09-23,褐根病,2020,南港區
121.618745,25.054112,20202132,2020-09-23,褐根病,2020,南港區
121.552738,25.050428,20202115,2020-09-23,褐根病,2020,松山區
121.552738,25.050428,20202114,2020-09-23,褐根病,2020,松山區
121.552738,25.050428,20202113,2020-09-23,褐根病,2020,松山區
121.552738,25.050428,20202112,2020-09-23,褐根病,2020,松山區
121.552738,25.050428,20202111,2020-09-23,褐根病,2020,松山區
121.618745,25.054112,20202153,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202154,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202155,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202151,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202149,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202146,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202145,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202144,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202140,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202136,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202134,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202133,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202148,2020-09-24,褐根病,2020,南港區
121.618745,25.054112,20202135,2020-09-24,褐根病,2020,南港區
121.528486,25.020671,20202207,2020-09-29,褐根病,2020,大安區
121.528486,25.020671,20202208,2020-09-29,褐根病,2020,大安區
121.529955,25.10531,20202214,2020-09-29,褐根病,2020,士林區
121.511866,25.061443,20202269,2020-10-12,褐根病,2020,大同區
121.511866,25.061443,20202268,2020-10-12,褐根病,2020,大同區
121.541745,25.045277,20202277,2020-10-13,褐根病,2020,中山區
121.560769,25.060868,20202285,2020-10-14,褐根病,2020,松山區
121.585327,25.037068,20202339,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202340,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202341,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202342,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202343,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202344,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202345,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202346,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202347,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202348,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202349,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202350,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202338,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202337,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202336,2020-10-19,褐根病,2020,信義區
121.511134,25.061694,20202479,2020-10-19,褐根病,2020,大同區
121.585327,25.037068,20202335,2020-10-19,褐根病,2020,信義區
121.511134,25.061694,20202472,2020-10-19,褐根病,2020,大同區
121.511134,25.061694,20202471,2020-10-19,褐根病,2020,大同區
121.585327,25.037068,20202334,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202333,2020-10-19,褐根病,2020,信義區
121.585327,25.037068,20202332,2020-10-19,褐根病,2020,信義區
121.52221,25.06684,20202356,2020-10-20,褐根病,2020,中山區
121.52221,25.06684,20202357,2020-10-20,褐根病,2020,中山區
121.507815,25.08352,20202394,2020-10-20,褐根病,2020,士林區
121.507815,25.08352,20202395,2020-10-20,褐根病,2020,士林區
121.508117,25.083629,20202396,2020-10-20,褐根病,2020,士林區
121.507815,25.08352,20202397,2020-10-20,褐根病,2020,士林區
121.508117,25.083629,20202398,2020-10-20,褐根病,2020,士林區
121.515357,25.091917,20202385,2020-10-21,褐根病,2020,士林區
121.515357,25.091917,20202384,2020-10-21,褐根病,2020,士林區
121.515357,25.091917,20202383,2020-10-21,褐根病,2020,士林區
121.570922,25.02816,20202417,2020-10-22,褐根病,2020,信義區
121.570345,25.029786,20202449,2020-10-23,褐根病,2020,信義區
121.570345,25.029786,20202441,2020-10-23,褐根病,2020,信義區
121.570345,25.029786,20202438,2020-10-23,褐根病,2020,信義區
121.592636,25.053366,20202504,2020-10-27,褐根病,2020,南港區
121.528778,25.070225,20202486,2020-10-27,褐根病,2020,中山區
121.592636,25.053366,20202502,2020-10-27,褐根病,2020,南港區
121.592636,25.053366,20202503,2020-10-27,褐根病,2020,南港區
121.558183,25.061053,20202534,2020-11-02,褐根病,2020,松山區
121.520497,25.070359,20202536,2020-11-02,褐根病,2020,中山區
121.549194,25.027768,20202544,2020-11-03,褐根病,2020,大安區
121.529709,25.122039,20202600,2020-11-06,褐根病,2020,士林區
121.529709,25.122039,20202599,2020-11-06,褐根病,2020,士林區
121.529709,25.122039,20202598,2020-11-06,褐根病,2020,士林區
121.576504,24.987419,20202603,2020-11-09,褐根病,2020,文山區
121.521325,25.031589,20202636,2020-11-10,褐根病,2020,中正區
121.55447,24.977908,20202687,2020-11-20,褐根病,2020,文山區
121.554501,24.977882,20202688,2020-11-20,褐根病,2020,文山區
121.525412,25.015425,20202692,2020-11-20,褐根病,2020,中正區
121.554534,24.977831,20202689,2020-11-20,褐根病,2020,文山區
121.488164,25.032881,20202696,2020-11-22,褐根病,2020,萬華區
121.488493,25.02724,20202698,2020-11-22,褐根病,2020,萬華區
121.551827,25.05967,20202722,2020-11-24,褐根病,2020,松山區
121.551827,25.05967,20202723,2020-11-24,褐根病,2020,松山區
121.56032,25.0245,20202732,2020-11-26,褐根病,2020,信義區
121.620219,25.071773,20202741,2020-11-26,褐根病,2020,內湖區
121.620294,25.071769,20202742,2020-11-26,褐根病,2020,內湖區
121.556529,25.056406,20202751,2020-11-27,褐根病,2020,松山區
121.548869,25.056007,20202882,2020-12-01,褐根病,2020,松山區
121.574,24.988,20202757,2020-12-01,褐根病,2020,文山區
121.548801,25.048083,20202883,2020-12-01,褐根病,2020,松山區
121.55631,25.053916,20202881,2020-12-01,褐根病,2020,松山區
121.526667,25.028086,20202760,2020-12-02,褐根病,2020,大安區
121.562404,25.030033,20202791,2020-12-03,褐根病,2020,信義區
121.562404,25.030033,20202792,2020-12-03,褐根病,2020,信義區
