lon,lat,caseNumber,date,commonDamageName,year
121.5736963644,25.0561084297,20260624,2026-04-21,褐根病,2026
121.5740772197,25.0557388214,20260623,2026-04-21,褐根病,2026
121.44694809313535,25.084743763194293,20260596,2026-04-22,腐朽,2026
121.59466266632081,25.065589433311423,20260587,2026-04-22,褐根病,2026
121.5703582,25.0837864,20260571,2026-04-17,腐朽,2026
121.4880275,25.1034569,20260566,2026-04-17,腐朽,2026
121.4880275,25.1034569,20260565,2026-04-17,褐根病,2026
121.4880275,25.1034569,20260564,2026-04-17,褐根病,2026
121.598105,25.058428,20260563,2026-04-09,褐根病,2026
121.57792568206789,25.070575495970687,20260562,2026-04-16,褐根病,2026
121.56196117401124,25.02967542021265,20260561,2026-04-16,腐朽,2026
121.5204354,25.0931278,20260558,2026-04-15,褐根病,2026
121.5324526,25.1244896,20260557,2026-04-15,褐根病,2026
121.58663481477446,25.069031559495603,20260550,2026-04-14,腐朽,2026
121.5873084,25.0692352,20260549,2026-04-14,褐根病,2026
121.4671,25.12563,20260548,2026-04-14,其他,2026
121.4671,25.12563,20260547,2026-04-14,其他,2026
121.4671,25.12563,20260546,2026-04-14,褐根病,2026
121.4671,25.12563,20260545,2026-04-14,其他,2026
121.4671,25.12563,20260544,2026-04-14,其他,2026
121.4671,25.12563,20260543,2026-04-14,其他,2026
121.48795366287233,25.14023111877915,20260538,2026-04-13,覆土過高,2026
121.492771,25.020033,20260519,2026-04-10,褐根病,2026
121.492905,25.01969,20260518,2026-04-10,褐根病,2026
121.492834,25.018907,20260517,2026-04-10,褐根病,2026
121.48918,25.02706,20260516,2026-04-10,褐根病,2026
121.49024,25.02569,20260515,2026-04-10,褐根病,2026
121.4918536,25.027667,20260514,2026-04-10,褐根病,2026
121.4918536,25.027667,20260513,2026-04-10,褐根病,2026
121.4918536,25.027667,20260512,2026-04-10,褐根病,2026
121.4918536,25.027667,20260511,2026-04-10,褐根病,2026
121.4918536,25.027667,20260510,2026-04-10,褐根病,2026
121.4918536,25.027667,20260509,2026-04-10,褐根病,2026
121.4918536,25.027667,20260508,2026-04-10,褐根病,2026
121.4918536,25.027667,20260507,2026-04-10,褐根病,2026
121.4918536,25.027667,20260506,2026-04-10,褐根病,2026
121.4918536,25.027667,20260505,2026-04-10,褐根病,2026
121.4918536,25.027667,20260504,2026-04-10,褐根病,2026
121.4918536,25.027667,20260503,2026-04-10,褐根病,2026
121.4844677,25.1397179,20260502,2026-04-10,褐根病,2026
121.4844677,25.1397179,20260501,2026-04-10,褐根病,2026
121.4844677,25.1397179,20260500,2026-04-10,褐根病,2026
121.4844677,25.1397179,20260499,2026-04-10,褐根病,2026
121.535057,25.03047,20260493,2026-04-09,褐根病,2026
121.52303695678712,25.047658466237582,20260492,2026-04-09,腐朽,2026
121.55607,25.058339,20260489,2026-04-08,白蟻,2026
121.5328812,25.0297555,20260488,2026-04-08,腐朽,2026
121.5328812,25.0297555,20260487,2026-04-08,腐朽,2026
121.5146969,25.0256168,20260484,2026-04-08,褐根病,2026
121.52115941047668,25.059378089072403,20260483,2026-04-08,覆土過高,2026
121.5907144546509,24.992705151361637,20260482,2026-04-08,褐根病,2026
121.5453155,24.9990133,20260479,2026-04-06,褐根病,2026
121.5453155,24.9990133,20260478,2026-04-06,褐根病,2026
121.5453155,24.9990133,20260477,2026-04-06,褐根病,2026
121.4710545,25.1280832,20260475,2026-04-06,其他,2026
121.5164819,25.0544026,20260434,2026-04-01,褐根病,2026
121.5164819,25.0544026,20260432,2026-04-01,褐根病,2026
121.5164819,25.0544026,20260431,2026-04-01,褐根病,2026
121.5164819,25.0544026,20260430,2026-04-01,褐根病,2026
121.5164819,25.0544026,20260429,2026-04-01,褐根病,2026
121.5164819,25.0544026,20260427,2026-04-01,褐根病,2026
121.5164819,25.0544026,20260426,2026-04-01,其他,2026
121.5164819,25.0544026,20260425,2026-04-01,褐根病,2026
121.5164819,25.0544026,20260424,2026-04-01,褐根病,2026
121.5164819,25.0544026,20260423,2026-04-01,褐根病,2026
121.5164819,25.0544026,20260422,2026-04-01,腐朽,2026
121.5164819,25.0544026,20260421,2026-04-01,褐根病,2026
121.5164819,25.0544026,20260420,2026-04-01,褐根病,2026
121.5490242,25.0576296,20260404,2026-04-01,褐根病,2026
121.5174441,25.0734533,20260397,2026-04-01,褐根病,2026
121.5803458,25.0356929,20260388,2026-03-30,褐根病,2026
121.5803458,25.0356929,20260387,2026-03-30,褐根病,2026
121.58037185668947,25.03568302290251,20260386,2026-03-30,褐根病,2026
121.5803458,25.0356929,20260385,2026-03-30,褐根病,2026
121.5803458,25.0356929,20260384,2026-03-30,褐根病,2026
121.58037185668947,25.03568302290251,20260383,2026-03-30,褐根病,2026
121.5803458,25.0356929,20260382,2026-03-30,褐根病,2026
121.55947208404542,25.039765691775205,20260381,2026-03-30,枝枯病,2026
121.58037185668947,25.03568302290251,20260380,2026-03-30,褐根病,2026
121.5803458,25.0356929,20260379,2026-03-30,褐根病,2026
121.5803458,25.0356929,20260378,2026-03-30,褐根病,2026
121.5803458,25.0356929,20260377,2026-03-30,褐根病,2026
121.5350103378296,25.037393872113785,20260376,2026-03-30,褐根病,2026
121.5615374,25.0588971,20260362,2026-03-24,褐根病,2026
121.611458,25.053508,20260360,2026-03-24,褐根病,2026
121.611458,25.053508,20260359,2026-03-24,褐根病,2026
121.616908,25.062725,20260358,2026-03-19,褐根病,2026
121.613216,25.06314,20260356,2026-03-19,褐根病,2026
121.596857,25.055094,20260354,2026-03-25,褐根病,2026
121.5362867,25.0296587,20260353,2026-03-27,褐根病,2026
121.4965906,25.028032,20260352,2026-03-27,褐根病,2026
121.5491249,25.0250076,20260351,2026-03-26,褐根病,2026
121.548321,25.0226118,20260350,2026-03-26,褐根病,2026
121.548321,25.0226118,20260349,2026-03-26,褐根病,2026
121.4985878,25.0308183,20260348,2026-03-26,花台固封,2026
121.4985878,25.0308183,20260347,2026-03-26,花台固封,2026
121.54933333396913,25.054578810766497,20260342,2026-03-24,褐根病,2026
121.52217328548433,25.06397699865892,20260341,2026-03-24,褐根病,2026
121.56151592731477,25.058920060318886,20260340,2026-03-24,褐根病,2026
121.5596032,25.059641,20260339,2026-03-24,褐根病,2026
121.56178951263429,25.040951584406326,20260336,2026-03-23,不當鋪面,2026
121.5676725,24.9811516,20260333,2026-03-21,其他,2026
121.58804833889009,25.060539898964098,20260332,2026-03-20,其他,2026
121.58745288848877,25.06093425877695,20260331,2026-03-20,其他,2026
121.58586502075197,25.05957424714331,20260330,2026-03-20,褐根病,2026
121.53667330741884,25.024260548931572,20260328,2026-03-19,褐根病,2026
121.5225482,25.0794754,20260326,2026-03-18,褐根病,2026
121.5609048,25.0778959,20260325,2026-03-18,褐根病,2026
121.5609048,25.0778959,20260324,2026-03-18,褐根病,2026
121.5609048,25.0778959,20260323,2026-03-18,褐根病,2026
121.5914025,25.0841216,20260318,2026-03-18,褐根病,2026
121.5914025,25.0841216,20260317,2026-03-18,褐根病,2026
121.612323,25.044441,20260316,2026-03-13,褐根病,2026
121.51531219482423,25.037471637420072,20260315,2026-03-17,褐根病,2026
121.5174441,25.0734533,20260314,2026-03-17,不當鋪面,2026
121.521127,25.083752,20260313,2026-03-17,褐根病,2026
121.5430661,25.0787862,20260310,2026-03-17,覆土過高,2026
121.5430661,25.0787862,20260309,2026-03-17,其他,2026
121.5793649,25.1198546,20260308,2026-03-17,褐根病,2026
121.57646656036378,24.98594132434381,20260306,2026-03-16,移植不當,2026
121.5976667404175,25.083985957323904,20260305,2026-03-16,其他,2026
121.59684062004091,25.084298167039005,20260304,2026-03-16,其他,2026
121.521127,25.083752,20260303,2026-03-16,褐根病,2026
121.5488258,24.9962095,20260299,2026-03-16,褐根病,2026
121.5488258,24.9962095,20260298,2026-03-16,褐根病,2026
121.6079855,25.0561818,20260297,2026-03-16,褐根病,2026
121.4965906,25.028032,20260296,2026-03-16,褐根病,2026
121.558345,25.0403966,20260295,2026-03-16,褐根病,2026
121.577849,24.9845727,20260294,2026-03-16,褐根病,2026
121.577849,24.9845727,20260293,2026-03-16,褐根病,2026
121.5594778,25.0013267,20260290,2026-03-13,褐根病,2026
121.5696447,24.9908127,20260289,2026-03-13,褐根病,2026
121.5696447,24.9908127,20260288,2026-03-13,其他,2026
121.5696447,24.9908127,20260287,2026-03-13,其他,2026
121.619931,25.0724122,20260284,2026-03-13,褐根病,2026
121.619931,25.0724122,20260283,2026-03-13,褐根病,2026
121.619931,25.0724122,20260282,2026-03-13,褐根病,2026
121.619931,25.0724122,20260281,2026-03-13,褐根病,2026
121.619931,25.0724122,20260280,2026-03-13,褐根病,2026
121.492746,25.1400429,20260276,2026-03-12,疫病,2026
121.58730268478395,25.060517156988798,20260275,2026-03-12,褐根病,2026
121.6036641597748,25.08580506466581,20260274,2026-03-12,褐根病,2026
121.60402894020082,25.086101106656383,20260273,2026-03-12,褐根病,2026
121.60365343093873,25.085601594089855,20260272,2026-03-12,褐根病,2026
121.5122555,25.066562,20260271,2026-03-12,褐根病,2026
121.496835266987,25.032912558138857,20260270,2026-03-12,腐朽,2026
121.5122555,25.066562,20260269,2026-03-12,褐根病,2026
121.5122555,25.066562,20260268,2026-03-12,褐根病,2026
121.5225482,25.0794754,20260267,2026-03-12,褐根病,2026
121.5751737,25.0791702,20260261,2026-03-11,褐根病,2026
121.5751737,25.0791702,20260260,2026-03-11,褐根病,2026
121.5751737,25.0791702,20260259,2026-03-11,褐根病,2026
121.5751737,25.0791702,20260258,2026-03-11,褐根病,2026
121.5751737,25.0791702,20260257,2026-03-11,褐根病,2026
121.5751737,25.0791702,20260256,2026-03-11,褐根病,2026
121.4880275,25.1034569,20260255,2026-03-11,褐根病,2026
121.57969057559968,25.078054451924537,20260253,2026-03-10,腐朽,2026
121.513131,25.0233987,20260251,2026-03-10,其他,2026
121.591331,25.049828,20260250,2026-03-09,褐根病,2026
121.591331,25.049828,20260249,2026-03-09,褐根病,2026
121.591331,25.049828,20260248,2026-03-09,褐根病,2026
121.591331,25.049828,20260247,2026-03-09,褐根病,2026
121.591331,25.049828,20260246,2026-03-09,褐根病,2026
121.591331,25.049828,20260245,2026-03-09,褐根病,2026
121.5362867,25.0296587,20260244,2026-03-09,褐根病,2026
121.591331,25.049828,20260243,2026-03-09,褐根病,2026
121.5362867,25.0296587,20260242,2026-03-09,褐根病,2026
121.5362867,25.0296587,20260240,2026-03-09,褐根病,2026
121.55681133270265,25.028100563079462,20260238,2026-03-09,褐根病,2026
121.5362867,25.0296587,20260237,2026-03-09,褐根病,2026
121.5225482,25.1119663,20260233,2026-03-05,褐根病,2026
121.5204092,25.066052,20260232,2026-03-05,褐根病,2026
121.514,25.1162,20260231,2026-03-04,褐根病,2026
121.5137,25.1166,20260230,2026-03-04,褐根病,2026
121.522335,25.084011,20260229,2026-03-04,褐根病,2026
121.52570843696596,25.046557323311774,20260211,2026-03-02,褐根病,2026
121.4918536,25.027667,20260207,2026-02-25,褐根病,2026
121.4918536,25.027667,20260206,2026-02-25,褐根病,2026
121.4918536,25.027667,20260205,2026-02-25,褐根病,2026
121.4918536,25.027667,20260204,2026-02-25,褐根病,2026
121.4918536,25.027667,20260203,2026-02-25,褐根病,2026
121.4918536,25.027667,20260202,2026-02-25,褐根病,2026
121.4918536,25.027667,20260201,2026-02-25,褐根病,2026
121.4918536,25.027667,20260200,2026-02-25,褐根病,2026
121.4918536,25.027667,20260199,2026-02-25,褐根病,2026
121.4918536,25.027667,20260198,2026-02-25,褐根病,2026
121.4918536,25.027667,20260197,2026-02-25,褐根病,2026
121.4918536,25.027667,20260196,2026-02-25,褐根病,2026
121.4918536,25.027667,20260195,2026-02-25,褐根病,2026
121.4918536,25.027667,20260194,2026-02-25,褐根病,2026
121.5226803,25.0334915,20260193,2026-02-25,褐根病,2026
121.5226721763611,25.033486101992033,20260192,2026-02-25,褐根病,2026
121.6188867,25.0682831,20260186,2026-02-24,腐朽,2026
121.55264854431154,25.127762726739896,20260183,2026-02-23,修剪不當,2026
121.51565551757814,25.04754182794888,20260180,2026-02-12,其他,2026
121.4362608,25.1741818,20260178,2026-02-11,其他,2026
121.4362608,25.1741818,20260177,2026-02-11,其他,2026
121.4362608,25.1741818,20260176,2026-02-11,其他,2026
121.5119507,25.0399991,20260174,2026-02-10,褐根病,2026
121.61586506417363,25.06291216405897,20260173,2026-02-10,褐根病,2026
121.5997113,25.0600716,20260172,2026-02-10,褐根病,2026
121.5226803,25.0334915,20260171,2026-02-10,褐根病,2026
121.51308059692384,25.064803087429482,20260167,2026-02-10,腐朽,2026
121.5332759,25.0282325,20260161,2026-02-05,覆土過高,2026
121.5332759,25.0282325,20260160,2026-02-05,褐根病,2026
121.5451093,24.9927215,20260159,2026-02-05,腐朽,2026
121.5451093,24.9927215,20260158,2026-02-05,腐朽,2026
121.505666,25.0315879,20260155,2026-02-05,腐朽,2026
121.5119507,25.0399991,20260154,2026-02-02,覆土過高,2026
121.5247964859009,25.053821017166715,20260147,2026-02-04,褐根病,2026
121.53239250183107,25.071569591435633,20260146,2026-02-03,褐根病,2026
121.55681133270265,25.028100563079462,20260142,2026-01-29,其他,2026
121.529884,25.123504,20260129,2026-01-27,褐根病,2026
121.529884,25.123504,20260128,2026-01-22,褐根病,2026
121.5127785,25.0634649,20260110,2026-01-21,褐根病,2026
121.5127785,25.0634649,20260106,2026-01-21,其他,2026
121.5127785,25.0634649,20260102,2026-01-21,褐根病,2026
121.5127785,25.0634649,20260101,2026-01-21,褐根病,2026
121.5785624,25.0506966,20260099,2026-01-21,腐朽,2026
121.5785624,25.0506966,20260098,2026-01-21,褐根病,2026
121.50250732898714,25.038443699588697,20260095,2026-01-19,褐根病,2026
121.522161,25.053279,20260071,2026-01-14,其他,2026
121.522161,25.053279,20260070,2026-01-14,其他,2026
121.522161,25.053279,20260069,2026-01-14,其他,2026
121.522161,25.053279,20260068,2026-01-14,其他,2026
121.522161,25.053279,20260067,2026-01-14,其他,2026
121.52217864990236,25.05329585122548,20260066,2026-01-14,其他,2026
121.5197794,25.0465246,20260065,2026-01-14,其他,2026
121.52217864990236,25.05329585122548,20260064,2026-01-14,其他,2026
121.5485239,25.0491723,20260060,2026-01-13,褐根病,2026
121.5485239,25.0491723,20260059,2026-01-13,褐根病,2026
121.55230830000001,25.1547965,20260055,2026-01-12,疫病,2026
121.5751737,25.0791702,20260053,2026-01-12,不當鋪面,2026
121.56332641839983,25.03417916022612,20260051,2026-01-09,腐朽,2026
121.5793686,25.0774002,20260048,2026-01-08,褐根病,2026
121.5782057,25.0332143,20260047,2026-01-08,褐根病,2026
121.5782057,25.0332143,20260046,2026-01-08,褐根病,2026
121.5782057,25.0332143,20260045,2026-01-08,褐根病,2026
121.5782057,25.0332143,20260044,2026-01-08,褐根病,2026
121.5782057,25.0332143,20260043,2026-01-08,褐根病,2026
121.4958359,25.0356553,20260042,2026-01-08,褐根病,2026
121.4958359,25.0356553,20260041,2026-01-08,褐根病,2026
121.4958359,25.0356553,20260040,2026-01-08,褐根病,2026
121.4958359,25.0356553,20260039,2026-01-08,褐根病,2026
121.4958359,25.0356553,20260038,2026-01-08,褐根病,2026
121.5698196008894,25.028655912404318,20260037,2026-01-08,腐朽,2026
121.5070921,25.126696,20260033,2026-01-07,褐根病,2026
121.52486085891725,25.058874663184753,20260032,2026-01-07,腐朽,2026
121.542172,25.059886,20260030,2026-01-07,其他,2026
121.535235,25.06528,20260029,2026-01-07,腐朽,2026
121.535235,25.06528,20260028,2026-01-07,腐朽,2026
121.535235,25.06528,20260027,2026-01-07,腐朽,2026
121.535235,25.06528,20260026,2026-01-07,其他,2026
121.535235,25.06528,20260025,2026-01-07,腐朽,2026
121.60350322723389,25.07428796950599,20260024,2026-01-06,腐朽,2026
121.4965906,25.028032,20252580,2025-12-31,其他,2025
121.4965906,25.028032,20252579,2025-12-31,其他,2025
121.56865596771242,25.056347624698777,20252577,2025-12-31,褐根病,2025
121.56859159469606,25.055747546818182,20252576,2025-12-31,褐根病,2025
121.568592,25.055747,20252575,2025-12-31,褐根病,2025
121.552488,25.053516,20252574,2025-12-31,褐根病,2025
121.552488,25.053516,20252573,2025-12-31,褐根病,2025
121.52101993560792,25.083674947069483,20252572,2025-12-31,其他,2025
121.52112722396852,25.083752683009074,20252571,2025-12-31,其他,2025
121.5290608,25.0531587,20252570,2025-12-31,褐根病,2025
121.5290608,25.0531587,20252569,2025-12-31,褐根病,2025
121.5639936,25.0543129,20252564,2025-12-30,移植不當,2025
121.5146969,25.0256168,20252561,2025-12-29,褐根病,2025
121.5751737,25.0791702,20252550,2025-12-23,腐朽,2025
121.57517910003664,25.079185612812307,20252549,2025-12-23,腐朽,2025
121.5751737,25.0791702,20252548,2025-12-23,腐朽,2025
121.5751737,25.0791702,20252547,2025-12-23,腐朽,2025
121.5751737,25.0791702,20252546,2025-12-23,腐朽,2025
121.5751737,25.0791702,20252545,2025-12-23,腐朽,2025
121.5751737,25.0791702,20252544,2025-12-23,腐朽,2025
121.5751737,25.0791702,20252543,2025-12-23,腐朽,2025
121.5751737,25.0791702,20252542,2025-12-23,腐朽,2025
121.5751737,25.0791702,20252541,2025-12-23,腐朽,2025
121.5127785,25.0634649,20252538,2025-12-23,褐根病,2025
121.5127785,25.0634649,20252537,2025-12-23,褐根病,2025
121.5127785,25.0634649,20252536,2025-12-23,褐根病,2025
121.5127785,25.0634649,20252535,2025-12-23,褐根病,2025
121.5127785,25.0634649,20252534,2025-12-23,褐根病,2025
121.575962,25.082241,20252533,2025-12-22,褐根病,2025
121.531226,25.069975,20252523,2025-12-22,褐根病,2025
121.531226,25.069975,20252522,2025-12-22,褐根病,2025
121.531226,25.069975,20252521,2025-12-22,褐根病,2025
121.531226,25.069975,20252520,2025-12-22,褐根病,2025
121.604421,25.07122,20252519,2025-12-22,腐朽,2025
121.531577,25.10746,20252518,2025-12-19,木層孔菌,2025
121.4965906,25.028032,20252516,2025-12-17,其他,2025
121.4965906,25.028032,20252515,2025-12-17,其他,2025
121.563517,24.987499,20252514,2025-12-16,褐根病,2025
121.563517,24.987499,20252513,2025-12-16,褐根病,2025
121.563517,24.987499,20252512,2025-12-16,褐根病,2025
121.563517,24.987499,20252511,2025-12-16,褐根病,2025
121.4965906,25.028032,20252510,2025-12-17,褐根病,2025
121.563517,24.987499,20252509,2025-12-16,褐根病,2025
121.563517,24.987499,20252508,2025-12-16,褐根病,2025
121.54373824596406,25.00286143156276,20252477,2025-12-15,其他,2025
121.54367923736574,25.002363079856455,20252476,2025-12-15,其他,2025
121.56826,25.0643248,20252475,2025-11-24,褐根病,2025
121.5697587,25.0574605,20252474,2025-11-24,褐根病,2025
121.5702401,25.054519,20252473,2025-11-24,褐根病,2025
121.5786593,25.0518656,20252472,2025-11-24,褐根病,2025
121.56826,25.0643248,20252471,2025-11-24,褐根病,2025
121.5519663,25.0591817,20252470,2025-11-24,褐根病,2025
121.53895854949951,25.025320210408516,250030,2025-12-12,腐朽,2025
121.5181199,25.0402014,250024,2025-12-10,疫病,2025
121.514363,25.025137,250019,2025-12-11,褐根病,2025
121.514363,25.025137,250018,2025-12-11,褐根病,2025
121.514363,25.025137,250017,2025-12-11,褐根病,2025
121.586328,25.056445,250008,2025-12-08,腐朽,2025
121.543981,25.029396,20190008,2019-01-02,褐根病,2019
121.543981,25.029396,20190007,2019-01-02,褐根病,2019
121.543981,25.029396,20190006,2019-01-02,褐根病,2019
121.543981,25.029396,20190009,2019-01-02,褐根病,2019
121.543981,25.029397,20190001,2019-01-02,褐根病,2019
121.556434,25.058791,20190003,2019-01-02,水分過多,2019
121.537681,25.039411,20190010,2019-01-08,靈芝根基腐病,2019
121.540752,24.993031,20190057,2019-01-10,褐根病,2019
121.540752,24.993031,20190056,2019-01-10,褐根病,2019
121.540752,24.993031,20190055,2019-01-10,褐根病,2019
NA,NA,20190054,2019-01-10,褐根病,2019
121.540752,24.993031,20190053,2019-01-10,褐根病,2019
121.540752,24.993031,20190052,2019-01-10,褐根病,2019
121.540752,24.993031,20190051,2019-01-10,褐根病,2019
121.535022,25.048516,20190039,2019-01-14,褐根病,2019
121.535022,25.048516,20190040,2019-01-14,褐根病,2019
121.535022,25.048516,20190041,2019-01-14,褐根病,2019
121.535022,25.048516,20190038,2019-01-14,褐根病,2019
121.535022,25.048516,20190037,2019-01-14,褐根病,2019
121.535022,25.048516,20190036,2019-01-14,褐根病,2019
121.535022,25.048516,20190035,2019-01-14,褐根病,2019
121.535022,25.048516,20190034,2019-01-14,褐根病,2019
121.535022,25.048516,20190033,2019-01-14,褐根病,2019
121.535022,25.048516,20190032,2019-01-14,褐根病,2019
121.535022,25.048516,20190030,2019-01-14,褐根病,2019
121.535022,25.048516,20190029,2019-01-14,褐根病,2019
121.535022,25.048516,20190028,2019-01-14,褐根病,2019
121.535022,25.048516,20190027,2019-01-14,褐根病,2019
121.535022,25.048516,20190026,2019-01-14,褐根病,2019
121.535022,25.048516,20190031,2019-01-14,褐根病,2019
121.52386,25.040938,20190070,2019-01-14,褐根病,2019
121.503965,25.085265,20190271,2019-01-16,立地環境不佳,2019
121.503965,25.085265,20190270,2019-01-16,立地環境不佳,2019
121.505447,25.138107,20190267,2019-01-16,腐朽,2019
121.505447,25.138107,20190268,2019-01-16,腐朽,2019
121.505447,25.138107,20190269,2019-01-16,腐朽,2019
121.566941,25.029794,20190075,2019-01-22,移植不當,2019
121.554807,25.028713,20190074,2019-01-22,覆土過高,2019
NA,NA,20190105,2019-01-22,腐朽,2019
121.50581,25.141959,20190086,2019-01-23,環境因素,2019
121.508896,25.061297,20190085,2019-01-23,褐根病,2019
121.553136,24.988105,20190273,2019-01-25,褐根病,2019
121.53587,24.998462,20190128,2019-01-28,腐朽,2019
121.520114,25.113003,20190122,2019-01-28,褐根病,2019
121.520114,25.113003,20190121,2019-01-28,褐根病,2019
121.540752,24.993031,20190171,2019-02-13,褐根病,2019
121.540752,24.993031,20190167,2019-02-13,褐根病,2019
121.540752,24.993031,20190168,2019-02-13,褐根病,2019
121.540752,24.993031,20190169,2019-02-13,褐根病,2019
121.540752,24.993031,20190170,2019-02-13,褐根病,2019
121.540752,24.993031,20190152,2019-02-13,褐根病,2019
121.54766,25.004889,20190151,2019-02-13,褐根病,2019
121.54766,25.004889,20190149,2019-02-13,褐根病,2019
121.529865,25.033385,20190164,2019-02-18,立地環境不佳,2019
121.529865,25.033385,20190163,2019-02-18,立地環境不佳,2019
121.529865,25.033385,20190162,2019-02-18,立地環境不佳,2019
121.592223,25.049139,20190185,2019-02-18,褐根病,2019
121.561489,25.029186,20190613,2019-02-20,褐根病,2019
121.568446,25.00091,20190177,2019-02-20,腐朽,2019
121.57613,25.030232,20190184,2019-02-22,落葉性喬木,2019
121.610595,25.057345,20190207,2019-02-23,移植不當,2019
121.506029,25.051228,20190209,2019-02-23,褐根病,2019
121.533047,25.097898,20190210,2019-02-23,腐朽,2019
121.575837,25.078201,20190211,2019-02-24,褐根病,2019
121.575837,25.078201,20190212,2019-02-24,褐根病,2019
121.575837,25.078201,20190213,2019-02-24,褐根病,2019
121.575837,25.078201,20190214,2019-02-24,褐根病,2019
121.5929,25.04846,20190258,2019-02-26,褐根病,2019
121.5929,25.04846,20190259,2019-02-26,褐根病,2019
121.544039,25.029358,20190228,2019-02-26,褐根病,2019
121.544039,25.029358,20190227,2019-02-26,褐根病,2019
121.544039,25.029358,20190226,2019-02-26,褐根病,2019
121.544039,25.029358,20190225,2019-02-26,褐根病,2019
121.544039,25.029358,20190224,2019-02-26,褐根病,2019
121.550372,24.989184,20190235,2019-02-27,褐根病,2019
121.547164,24.988001,20190234,2019-02-27,腐朽,2019
121.502429,25.036081,20190244,2019-03-03,褐根病,2019
121.502429,25.036081,20190243,2019-03-03,褐根病,2019
121.502429,25.036081,20190242,2019-03-03,褐根病,2019
121.502429,25.036081,20190241,2019-03-03,褐根病,2019
121.502429,25.036081,20190240,2019-03-03,褐根病,2019
121.502429,25.036081,20190239,2019-03-03,褐根病,2019
121.502429,25.036081,20190236,2019-03-03,褐根病,2019
121.502429,25.036081,20190238,2019-03-03,褐根病,2019
121.502429,25.036081,20190237,2019-03-03,褐根病,2019
121.516539,25.104793,20190319,2019-03-11,腐朽,2019
121.570892,25.051825,20190346,2019-03-13,褐根病,2019
121.570184,25.05542,20190345,2019-03-13,褐根病,2019
121.570207,25.055432,20190344,2019-03-13,立地環境不佳,2019
121.569704,25.058489,20190343,2019-03-13,褐根病,2019
121.569667,25.058804,20190342,2019-03-13,褐根病,2019
121.568719,25.062651,20190341,2019-03-13,褐根病,2019
121.535083,25.000766,20190340,2019-03-13,立地環境不佳,2019
121.576309,25.078601,20190336,2019-03-13,褐根病,2019
121.554428,24.97812,20190335,2019-03-13,褐根病,2019
121.563699,25.083671,20190334,2019-03-13,褐根病,2019
121.563699,25.083671,20190333,2019-03-13,褐根病,2019
121.563699,25.083671,20190332,2019-03-13,褐根病,2019
121.515444,25.053333,20190380,2019-03-20,花台固封,2019
121.510325,25.034594,20190382,2019-03-20,立地環境不佳,2019
121.510325,25.034594,20190383,2019-03-20,土壤硬實,2019
121.510325,25.034594,20190385,2019-03-20,土壤硬實,2019
121.510325,25.034594,20190386,2019-03-20,土壤硬實,2019
121.510325,25.034594,20190388,2019-03-20,土壤硬實,2019
121.510325,25.034594,20190389,2019-03-20,土壤硬實,2019
121.510325,25.034594,20190390,2019-03-20,土壤硬實,2019
121.510325,25.034594,20190393,2019-03-20,水泥固封,2019
121.510325,25.034594,20190392,2019-03-20,土壤硬實,2019
121.510504,25.065325,20190395,2019-03-21,腐朽,2019
121.543756,25.046986,20190400,2019-03-21,褐根病,2019
121.571721,25.048254,20190455,2019-03-22,褐根病,2019
121.571721,25.048254,20190454,2019-03-22,褐根病,2019
121.514108,25.060277,20190431,2019-03-26,褐根病,2019
121.514108,25.060277,20190430,2019-03-26,褐根病,2019
121.514108,25.060277,20190429,2019-03-26,褐根病,2019
121.577404,25.119676,20190456,2019-03-26,褐根病,2019
121.49762,25.132003,20190439,2019-03-27,水分過多,2019
121.49762,25.132003,20190438,2019-03-27,水分過多,2019
NA,NA,20190437,2019-03-27,水分過多,2019
121.49762,25.132003,20190436,2019-03-27,水分過多,2019
121.49762,25.132003,20190435,2019-03-27,褐根病,2019
121.55995,24.98691,20190443,2019-03-28,褐根病,2019
121.570922,25.051643,20190442,2019-03-28,褐根病,2019
121.547152,25.052866,20190440,2019-03-28,褐根病,2019
121.512472,25.115168,20190449,2019-03-29,腐朽,2019
121.512334,25.116043,20190448,2019-03-29,立地環境不佳,2019
121.514108,25.060277,20190447,2019-03-29,褐根病,2019
121.514108,25.060277,20190446,2019-03-29,褐根病,2019
121.514108,25.060277,20190445,2019-03-29,褐根病,2019
121.514108,25.060277,20190444,2019-03-29,褐根病,2019
121.504666,25.066618,20190643,2019-04-03,腐朽,2019
121.504666,25.066618,20190642,2019-04-03,枝枯病,2019
121.52987,25.096145,20190471,2019-04-03,移植不當,2019
121.542507,25.029346,20190489,2019-04-08,腐朽,2019
121.571913,25.116453,20190485,2019-04-08,覆土過高,2019
121.582857,25.037874,20190499,2019-04-09,腐朽,2019
121.495781,25.030889,20190504,2019-04-11,褐根病,2019
121.495781,25.030889,20190505,2019-04-11,褐根病,2019
121.495781,25.030889,20190503,2019-04-11,褐根病,2019
121.495781,25.030889,20190501,2019-04-11,水泥固封,2019
121.495781,25.030889,20190502,2019-04-11,褐根病,2019
121.507718,25.040022,20190528,2019-04-18,修剪不當,2019
121.532442,25.159154,20190542,2019-04-24,褐根病,2019
121.552388,25.05642,20190551,2019-04-26,褐根病,2019
121.513985,25.082486,20190558,2019-04-26,褐根病,2019
121.552252,25.056435,20190549,2019-04-26,褐根病,2019
